item_id,model_label,n_params_b,source_benchmark,topic,has_diagram,answer_type,d_c,question_chars,answer_chars,solution_chars,tokens_in,tokens_out,latency_s,is_correct,tokens_out_log,question_chars_log,solution_chars_log
PHYBench_133,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,0,191,21,1029,112.0,235.0,7.31,0,5.4638318050256105,5.2574953720277815,6.937314081223682
PHYBench_336,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,2,829,101,1447,231.0,687.0,15.17,0,6.5337888379333435,6.721425700790643,7.277938572945661
PHYBench_88,Qwen7B-Ollama,7.0,PHYBench,MODERN,0,formula,2,1639,149,2915,475.0,696.0,15.15,0,6.546785410760524,7.402451520818244,7.977968093128549
PHYBench_105,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,1,907,16,1294,356.0,925.0,18.71,0,6.8308742346461795,6.811244378601294,7.166265974133638
PHYBench_617,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,2,941,51,2001,267.0,563.0,12.39,0,6.335054251498059,6.848005274576363,7.601901959875166
PHYBench_702,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,0,1012,51,4686,311.0,818.0,16.7,0,6.70808408385307,6.920671504248683,8.452547997922705
PHYBench_367,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,0,432,92,2458,192.0,545.0,12.29,0,6.302618975744905,6.07073772800249,7.807510042216193
PHYBench_497,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,1,1041,83,1423,303.0,522.0,11.6,0,6.259581464064923,6.948897222313312,7.261225091971921
PHYBench_457,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,2,696,297,881,212.0,692.0,14.54,0,6.541029999189903,6.546785410760524,6.782192056006791
PHYBench_432,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,1,985,139,690,293.0,1024.0,20.23,0,6.932447891572509,6.893656354602635,6.53813982376767
PHYBench_284,Qwen7B-Ollama,7.0,PHYBench,OPTICS,0,formula,0,1221,107,1745,357.0,466.0,10.25,0,6.1463292576688975,7.108244139731541,7.465082736399547
PHYBench_39,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,1,626,47,495,205.0,955.0,18.89,0,6.862757913051401,6.440946540632921,6.206575926724928
PHYBench_124,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,1,514,52,1797,190.0,612.0,14.1,0,6.418364935936212,6.244166900663736,7.494430215031565
PHYBench_55,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,0,731,70,1621,227.0,669.0,14.8,0,6.507277712385012,6.595780513961311,7.3914152346753585
PHYBench_419,Qwen7B-Ollama,7.0,PHYBench,OPTICS,0,formula,0,710,258,1026,254.0,490.0,11.65,0,6.19644412779452,6.566672429803241,6.934397209928558
PHYBench_458,Qwen7B-Ollama,7.0,PHYBench,ADVANCED,0,formula,1,597,47,507,242.0,762.0,15.49,0,6.637258031284457,6.393590753950631,6.230481447578482
PHYBench_206,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,0,675,206,1318,251.0,906.0,19.32,0,6.810142450115136,6.516193076042964,7.1846291527173145
PHYBench_204,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,0,658,81,769,217.0,687.0,16.2,0,6.5337888379333435,6.490723534502507,6.646390514847729
PHYBench_478,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,1,795,41,670,241.0,576.0,12.95,0,6.3578422665081,6.679599185844383,6.508769136971682
PHYBench_71,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,2,1173,105,5316,394.0,500.0,11.23,0,6.2166061010848646,7.068172000388042,8.57866451350434
PHYBench_259,Qwen7B-Ollama,7.0,PHYBench,MODERN,0,formula,0,743,55,3134,250.0,1024.0,20.95,0,6.932447891572509,6.612041034833092,8.050384453067021
PHYBench_766,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,2,367,73,3076,155.0,473.0,11.08,0,6.161207321695077,5.908082938168931,8.031710375322042
PHYBench_716,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,2,1577,49,987,395.0,425.0,10.34,0,6.054439346269371,7.363913501405819,6.895682697747868
PHYBench_103,Qwen7B-Ollama,7.0,PHYBench,THERMODYNAMICS,0,formula,1,744,30,1250,271.0,616.0,12.78,0,6.424869023905388,6.61338421837956,7.1316985104669115
PHYBench_310,Qwen7B-Ollama,7.0,PHYBench,MODERN,0,formula,3,550,151,510,196.0,562.0,12.26,0,6.333279628139691,6.311734809152915,6.236369590203704
PHYBench_110,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,2,597,73,1420,221.0,789.0,15.88,0,6.672032945461067,6.393590753950631,7.259116128097101
PHYBench_256,Qwen7B-Ollama,7.0,PHYBench,MODERN,0,formula,3,906,34,2057,310.0,486.0,11.12,0,6.18826412308259,6.810142450115136,7.629489916393995
PHYBench_112,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,2,563,71,5191,204.0,507.0,11.48,0,6.230481447578482,6.335054251498059,8.554874258383926
PHYBench_505,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,1,1370,108,818,379.0,689.0,14.12,0,6.536691597591305,7.223295679562314,6.70808408385307
PHYBench_331,Qwen7B-Ollama,7.0,PHYBench,OPTICS,0,formula,0,1229,71,1503,308.0,582.0,12.63,0,6.368187186350492,7.114769448366463,7.315883504509785
PHYBench_498,Qwen7B-Ollama,7.0,PHYBench,OPTICS,0,formula,0,1483,219,4675,396.0,644.0,14.04,0,6.4692503167957724,7.302496423727326,8.450198322591959
PHYBench_737,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,3,592,45,1500,208.0,1024.0,21.08,0,6.932447891572509,6.385194398997726,7.313886831633462
PHYBench_636,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,3,725,74,2021,249.0,878.0,18.68,0,6.778784897685177,6.587550014824796,7.611842399580417
PHYBench_420,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,1,982,40,2051,286.0,541.0,12.21,0,6.295266001439646,6.890609120147166,7.62657020629066
PHYBench_228,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,3,887,162,3088,268.0,737.0,15.82,0,6.6039438246004725,6.78897174299217,8.035602692918582
PHYBench_450,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,2,767,104,719,234.0,513.0,11.92,0,6.2422232654551655,6.643789733147672,6.579251212010101
PHYBench_708,Qwen7B-Ollama,7.0,PHYBench,OPTICS,0,formula,0,1353,66,1571,367.0,595.0,12.97,0,6.39024066706535,7.21081845347222,7.360103972989152
PHYBench_649,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,3,915,96,1531,284.0,525.0,12.67,0,6.26530121273771,6.82001636467413,7.3343293503005365
PHYBench_688,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,3,547,39,3170,198.0,1024.0,21.07,0,6.932447891572509,6.306275286948016,8.061802274538348
PHYBench_118,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,1,256,29,791,140.0,111.0,5.1,0,4.718498871295094,5.54907608489522,6.674561391814426
PHYBench_318,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,0,433,60,650,172.0,529.0,12.41,0,6.272877006546167,6.073044534100405,6.478509642208569
PHYBench_62,Qwen7B-Ollama,7.0,PHYBench,ADVANCED,0,formula,1,1959,28,1287,704.0,1024.0,20.84,0,6.932447891572509,7.580699752224563,7.160845906664299
PHYBench_143,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,0,432,52,4134,159.0,536.0,12.52,0,6.285998094508865,6.07073772800249,8.327242607457793
PHYBench_401,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,3,702,69,2545,225.0,627.0,13.58,0,6.4425401664681985,6.555356891810665,7.842278779117352
PHYBench_443,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,0,2090,105,1978,568.0,570.0,12.81,0,6.3473892096560105,7.645397699428633,7.590346945602565
PHYBench_115,Qwen7B-Ollama,7.0,PHYBench,ADVANCED,0,formula,1,1097,161,3972,343.0,1024.0,21.97,0,6.932447891572509,7.001245622069476,8.287276755814599
PHYBench_493,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,2,990,92,2632,283.0,1024.0,21.16,0,6.932447891572509,6.898714534329988,7.87587915949631
PHYBench_69,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,3,2905,102,4543,834.0,946.0,21.25,0,6.853299093186078,7.974532844130228,8.421562960400987
PHYBench_65,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,2,818,62,3674,237.0,399.0,9.88,0,5.991464547107982,6.70808408385307,8.209308411646937
PHYBench_131,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,0,680,26,918,263.0,516.0,12.18,0,6.248042874508429,6.523562306149512,6.823286122355687
PHYBench_709,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,1,879,45,1845,272.0,502.0,12.2,0,6.220590170099739,6.779921907472252,7.520776415062797
PHYBench_423,Qwen7B-Ollama,7.0,PHYBench,THERMODYNAMICS,0,formula,1,643,105,3319,270.0,285.0,7.98,0,5.655991810819852,6.467698726104354,8.107720061910534
PHYBench_36,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,2,914,62,3560,305.0,1004.0,20.46,0,6.912742820493176,6.818924065275521,8.177796683277778
PHYBench_333,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,2,477,170,1333,195.0,711.0,14.65,0,6.568077911411976,6.169610732491456,7.195937226475569
PHYBench_50,Qwen7B-Ollama,7.0,PHYBench,THERMODYNAMICS,0,formula,1,820,182,3555,256.0,513.0,12.0,0,6.2422232654551655,6.710523109452428,8.176391596633795
PHYBench_221,Qwen7B-Ollama,7.0,PHYBench,MODERN,0,formula,3,853,403,1530,289.0,736.0,16.22,0,6.602587892189336,6.74993119378857,7.333676395657684
PHYBench_120,Qwen7B-Ollama,7.0,PHYBench,THERMODYNAMICS,0,formula,1,445,54,875,169.0,895.0,18.97,0,6.79794041297493,6.100318952020064,6.775366090936392
PHYBench_121,Qwen7B-Ollama,7.0,PHYBench,MODERN,0,formula,0,620,177,2348,201.0,1024.0,21.33,0,6.932447891572509,6.431331081933479,7.761744984658913
PHYBench_648,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,3,933,109,2373,276.0,597.0,13.4,0,6.393590753950631,6.839476438228843,7.772331575169614
PHYBench_72,Qwen7B-Ollama,7.0,PHYBench,THERMODYNAMICS,0,formula,1,1076,25,1823,329.0,872.0,18.1,1,6.771935555839602,6.981934677156389,7.508787170634276
PHYBench_603,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,0,1547,59,605,398.0,776.0,16.52,0,6.655440350367647,7.344719054149673,6.406879986069314
PHYBench_670,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,1,1504,60,1434,451.0,1024.0,20.47,0,6.932447891572509,7.316548177182976,7.268920128193722
PHYBench_140,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,0,372,24,834,147.0,464.0,10.58,0,6.142037405587356,5.921578419643816,6.727431724850855
PHYBench_653,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,2,1030,41,2291,294.0,437.0,10.06,0,6.082218910376446,6.93828448401696,7.73718007783463
PHYBench_719,Qwen7B-Ollama,7.0,PHYBench,THERMODYNAMICS,0,formula,1,919,42,2013,313.0,1024.0,19.87,0,6.932447891572509,6.824373670043086,7.607878073278507
PHYBench_211,Qwen7B-Ollama,7.0,PHYBench,MODERN,0,formula,0,691,39,3330,264.0,728.0,14.77,0,6.591673732008658,6.539585955617669,8.11102783819368
PHYBench_139,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,0,506,69,1236,192.0,675.0,14.11,0,6.516193076042964,6.2285110035911835,7.1204443723924875
PHYBench_106,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,1,685,35,641,211.0,669.0,13.66,0,6.507277712385012,6.530877627725885,6.464588303689961
PHYBench_58,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,0,1656,37,3243,593.0,534.0,12.39,0,6.282266746896006,7.4127640174265625,8.084562415235304
PHYBench_412,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,0,1549,302,1064,446.0,784.0,15.99,0,6.665683717782408,7.346010209913293,6.970730078143525
PHYBench_43,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,1,703,439,2096,249.0,634.0,13.05,0,6.453624998892692,6.556778356158042,7.64826303090192
PHYBench_117,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,2,919,49,1872,301.0,812.0,15.59,0,6.70073110954781,6.824373670043086,7.5352967024440884
PHYBench_42,Qwen7B-Ollama,7.0,PHYBench,OPTICS,0,formula,2,428,60,1527,171.0,394.0,8.64,0,5.978885764901122,6.061456918928017,7.331714969726466
PHYBench_45,Qwen7B-Ollama,7.0,PHYBench,THERMODYNAMICS,0,formula,2,1132,107,1701,427.0,948.0,18.56,0,6.855408798609928,7.0326242610280065,7.43955930913332
PHYBench_37,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,3,1203,29,2151,373.0,738.0,17.24,0,6.6052979209482015,7.093404625868766,7.674152921281675
PHYBench_654,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,1,1329,114,1869,358.0,540.0,12.69,0,6.293419278846481,7.1929342212158,7.533693709848633
PHYBench_244,Qwen7B-Ollama,7.0,PHYBench,THERMODYNAMICS,0,formula,0,445,26,413,184.0,606.0,12.65,0,6.408528791059498,6.100318952020064,6.025865973825314
PHYBench_25,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,4,449,21,777,180.0,960.0,18.85,0,6.8679744089702925,6.1092475827643655,6.656726524178391
PHYBench_100,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,1,966,37,4601,266.0,481.0,11.11,0,6.1779441140506,6.874198495453294,8.434246270595311
PHYBench_89,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,2,2220,386,5621,587.0,600.0,13.06,0,6.398594934535208,7.7057128238944275,8.634442751466477
OlympiadBench_802,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,651,8,476,233.0,517.0,11.07,0,6.249975242259483,6.480044561926653,6.1675164908883415
OlympiadBench_803,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,733,18,508,307.0,1024.0,20.62,0,6.932447891572509,6.598509028614515,6.2324480165505225
OlympiadBench_806,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,637,20,1315,222.0,427.0,10.73,0,6.059123195581797,6.45833828334479,7.182352111885263
OlympiadBench_807,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,1,724,4,561,265.0,407.0,9.69,0,6.0112671744041615,6.586171654854675,6.331501849893691
OlympiadBench_808,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,849,7,346,279.0,564.0,12.09,1,6.336825731146441,6.745236349484363,5.849324779946859
OlympiadBench_810,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,0,1168,4,606,400.0,564.0,12.04,0,6.336825731146441,7.063903961472068,6.408528791059498
OlympiadBench_811,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,0,823,6,390,282.0,623.0,12.72,0,6.436150368369428,6.714170529909472,5.968707559985366
OlympiadBench_812,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,1,812,2,1093,238.0,700.0,14.16,0,6.55250788703459,6.70073110954781,6.9975959829819265
OlympiadBench_813,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,1,604,5,618,239.0,1024.0,19.92,0,6.932447891572509,6.405228458030842,6.428105272684596
OlympiadBench_814,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,483,5,558,173.0,310.0,8.43,0,5.739792912179234,6.182084906716632,6.326149473155099
OlympiadBench_816,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,0,535,4,321,191.0,475.0,11.0,0,6.16541785423142,6.284134161070802,5.7745515455444085
OlympiadBench_817,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,1,604,3,829,235.0,1024.0,19.84,0,6.932447891572509,6.405228458030842,6.721425700790643
OlympiadBench_819,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,2,1323,5,423,548.0,383.0,9.28,0,5.950642552587727,7.188412736496954,6.049733455231958
OlympiadBench_821,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,2,254,6,597,128.0,1024.0,20.21,0,6.932447891572509,5.541263545158426,6.393590753950631
OlympiadBench_823,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,2,993,1,500,354.0,565.0,11.99,1,6.338594078203183,6.901737206656574,6.2166061010848646
OlympiadBench_826,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,1,1531,7,1350,417.0,945.0,18.61,0,6.852242569051878,7.3343293503005365,7.208600337960199
OlympiadBench_828,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,1,1335,4,1885,402.0,965.0,19.24,0,6.873163834212518,7.197435354096591,7.542213463193403
OlympiadBench_835,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,2,524,6,1779,210.0,1024.0,19.5,0,6.932447891572509,6.263398262591624,7.484368643286131
OlympiadBench_836,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,1,422,5,2469,176.0,384.0,8.91,0,5.953243334287785,6.0473721790462776,7.8119734296220225
OlympiadBench_837,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,0,874,7,1071,292.0,1024.0,19.64,0,6.932447891572509,6.774223886357614,6.977281341630747
OlympiadBench_840,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,526,8,3107,188.0,575.0,12.5,0,6.3561076606958915,6.267200548541362,8.041734711487537
OlympiadBench_842,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,1,729,5,3147,280.0,605.0,12.86,0,6.406879986069314,6.593044534142437,8.054522609537294
OlympiadBench_844,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,0,212,1,571,114.0,1024.0,18.93,0,6.932447891572509,5.3612921657094255,6.349138991379798
OlympiadBench_847,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,637,20,621,237.0,817.0,15.55,0,6.706862336602747,6.45833828334479,6.432940092739179
OlympiadBench_849,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,1147,7,1261,383.0,807.0,15.79,0,6.694562058521095,7.045776576879511,7.140453043101158
OlympiadBench_851,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,0,480,4,2511,203.0,701.0,13.76,0,6.553933404025811,6.175867270105761,7.828834527588089
OlympiadBench_853,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,684,6,579,236.0,570.0,12.12,0,6.3473892096560105,6.529418838262226,6.363028103540465
OlympiadBench_856,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,0,367,5,1875,190.0,494.0,10.6,0,6.20455776256869,5.908082938168931,7.53689712956617
OlympiadBench_860,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,2,410,6,1324,174.0,477.0,10.1,0,6.169610732491456,6.018593214496234,7.1891677384203225
OlympiadBench_861,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,418,21,1290,177.0,532.0,11.1,0,6.278521424165844,6.037870919922137,7.1631723908466425
OlympiadBench_863,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,2,437,4,1050,178.0,523.0,11.01,0,6.261491684321042,6.082218910376446,6.957497370876951
OlympiadBench_865,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,602,6,1736,281.0,859.0,16.19,0,6.756932389247553,6.401917196727186,7.459914766241105
OlympiadBench_866,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,528,20,1964,238.0,475.0,10.48,0,6.16541785423142,6.270988431858299,7.583247524303362
OlympiadBench_868,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,638,7,2516,217.0,369.0,8.41,0,5.91350300563827,6.459904454377535,7.830822995135316
OlympiadBench_869,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,667,23,1422,259.0,1024.0,18.85,0,6.932447891572509,6.504288173536645,7.260522598089852
OlympiadBench_870,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,0,1423,2,2028,421.0,760.0,15.28,0,6.634633357861686,7.261225091971921,7.615298339825815
OlympiadBench_871,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,566,21,2912,249.0,656.0,12.93,0,6.48768401848461,6.340359303727752,7.976938756959434
OlympiadBench_872,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,0,671,5,1901,285.0,590.0,12.34,0,6.3818160174060985,6.51025834052315,7.550661243105336
OlympiadBench_873,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,0,363,1,242,169.0,640.0,12.81,1,6.46302945692067,5.8971538676367405,5.493061443340548
OlympiadBench_876,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,1,824,2,328,297.0,1024.0,18.89,0,6.932447891572509,6.715383386334681,5.796057750765372
OlympiadBench_877,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,1,676,4,595,250.0,550.0,11.56,0,6.311734809152915,6.517671272912275,6.39024066706535
OlympiadBench_878,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,319,28,1471,132.0,494.0,10.54,0,6.20455776256869,5.768320995793772,7.294377299288821
OlympiadBench_881,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,1,2525,2,631,849.0,1024.0,19.3,0,6.932447891572509,7.8343923029104365,6.448889394146858
OlympiadBench_883,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,977,7,442,316.0,792.0,15.91,0,6.675823221634848,6.885509670034818,6.093569770045136
OlympiadBench_884,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,397,21,660,175.0,420.0,9.42,1,6.042632833682381,5.986452005284438,6.493753839851686
OlympiadBench_885,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,2,1097,7,924,401.0,900.0,17.06,0,6.803505257608338,7.001245622069476,6.829793737512425
OlympiadBench_888,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,1135,6,1842,329.0,494.0,10.99,0,6.20455776256869,7.035268599281097,7.519149957669823
OlympiadBench_890,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,0,358,3,2637,175.0,445.0,9.47,0,6.100318952020064,5.883322388488279,7.87777633327726
OlympiadBench_891,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,451,39,931,195.0,1024.0,19.21,0,6.932447891572509,6.113682179832232,6.837332814685591
OlympiadBench_893,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,697,7,1170,264.0,458.0,10.21,0,6.129050210060545,6.548219102762372,7.065613363597717
OlympiadBench_894,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,527,8,2710,215.0,881.0,16.74,0,6.782192056006791,6.269096283706261,7.905072849498666
OlympiadBench_897,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,2,614,7,2413,230.0,1024.0,18.78,0,6.932447891572509,6.421622267806518,7.789040401657477
OlympiadBench_898,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,948,8,2921,365.0,1024.0,19.14,0,6.932447891572509,6.855408798609928,7.980023592310645
OlympiadBench_899,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,2,1197,3,1124,466.0,739.0,14.56,0,6.606650186198215,7.088408778675395,7.025538314638521
OlympiadBench_900,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,617,6,3696,227.0,569.0,11.78,0,6.345636360828596,6.42648845745769,8.215276958936633
OlympiadBench_901,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,338,22,1827,164.0,437.0,9.29,0,6.082218910376446,5.82600010738045,7.510977752014095
OlympiadBench_902,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,650,13,1560,243.0,491.0,10.42,0,6.198478716492308,6.478509642208569,7.353081920515432
OlympiadBench_903,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,0,1250,1,400,347.0,585.0,11.94,0,6.373319789577012,7.1316985104669115,5.993961427306569
OlympiadBench_905,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,422,6,747,179.0,783.0,14.61,1,6.664409020350408,6.0473721790462776,6.617402977974478
OlympiadBench_907,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,0,918,6,1173,320.0,702.0,13.92,0,6.555356891810665,6.823286122355687,7.068172000388042
OlympiadBench_908,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,523,21,4324,228.0,585.0,11.71,0,6.373319789577012,6.261491684321042,8.37216741936598
OlympiadBench_909,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,0,655,2,2560,272.0,681.0,13.4,0,6.525029657843462,6.486160788944089,7.848153086199526
OlympiadBench_910,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,3,900,21,1056,308.0,750.0,14.49,0,6.621405651764134,6.803505257608338,6.963189985870238
OlympiadBench_911,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,0,855,3,938,261.0,578.0,11.71,0,6.361302477572996,6.752270376141742,6.844815479208263
OlympiadBench_912,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,1,293,6,2006,147.0,738.0,14.45,0,6.6052979209482015,5.683579767338681,7.604396348796338
OlympiadBench_915,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,473,6,1164,223.0,815.0,15.55,0,6.704414354964107,6.161207321695077,7.060476365999801
OlympiadBench_917,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,659,7,1226,233.0,276.0,6.87,0,5.6240175061873385,6.492239835020471,7.112327444710911
OlympiadBench_918,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,484,25,5454,216.0,946.0,17.69,0,6.853299093186078,6.184148890937483,8.604287898267172
OlympiadBench_919,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,570,7,1106,218.0,793.0,15.24,0,6.677083461247136,6.3473892096560105,7.009408932708637
OlympiadBench_922,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,1338,6,685,395.0,1024.0,18.9,0,6.932447891572509,7.199678345691172,6.530877627725885
OlympiadBench_923,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,1039,90,1353,302.0,878.0,16.84,0,6.778784897685177,6.946975992135418,7.21081845347222
OlympiadBench_926,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,1,515,3,909,221.0,874.0,16.44,0,6.774223886357614,6.246106765481563,6.813444599510896
OlympiadBench_928,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,2,898,8,1700,294.0,743.0,14.35,0,6.612041034833092,6.80128303447162,7.438971592395862
